"Date","Location","18-24","25-44","45-64","65+","U18","Female","Male","Transgender","DNAA","DSH","DSH ","SA Only","SA/DSH","SI Only","SI/DSH","SI/SA","SI/SA/DSH","Crime","Recorded Crimes"
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Murder-attempt",24
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Murder-threat",593
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Harassment and related offences",1377
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Assault causing harm poisoning",3595
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Other assault",11053
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Dangerous or negligent acts",7689
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Dangerous driving causing serious bodily harm",9
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Driving/in charge of a vehicle while over legal alcohol limit",6934
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Driving/in charge of a vehicle under the influence of drugs",219
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Endangerment with potential for serious harm/death",103
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Abandoning a child child neglect and cruelty",263
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Unseaworthy/dangerous use of boat or ship",1
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," False alarm/interference with aircraft or air transport facilities",3
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Endangering traffic offences",157
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Kidnapping and related offences",123
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," False imprisonment",73
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Abduction of person under  years of age",27
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Human trafficking offences",23
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Robbery extortion and hijacking offences",2101
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Robbery of an establishment or institution",702
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Robbery of cash or goods in transit",28
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Robbery from the person",1226
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Blackmail or extortion",68
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Carjacking hijacking/unlawful seizure of aircraft/vessel",77
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Burglary and related offences",18489
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Aggravated burglary",212
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Burglary (not aggravated)",17794
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Possession of an article (with intent to burgle steal demand)",483
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Theft and related offences",64772
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Theft/taking of vehicle and related offences",4837
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Theft from person",4753
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Theft from shop",21501
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Other thefts handling stolen property",33681
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Fraud deception and related offences",4937
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Controlled drug offences",16032
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Importation of drugs",28
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Cultivation or manufacture of drugs",263
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Possession of drugs for sale or supply",3623
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Possession of drugs for personal use",11408
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Other drug offences",710
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Weapons and Explosives Offences",2133
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Explosives chemical weapons offences",14
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Discharging a firearm",100
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Possession of a firearm",200
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Offensive weapons offences (n.e.c.)",1687
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Fireworks offences",132
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Damage to property and to the environment",22198
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Arson",1603
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Criminal damage (not arson)",20429
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Litter offences",166
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Public order and other social code offences",29225
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Disorderly conduct",24100
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Trespass offences",2086
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Liquor licensing offences",905
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Prostitution offences",34
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Regulated betting/money collection/trading offences",208
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Social code offences (n.e.c.)",1892
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Offences against government justice procedures and organisation of crime",12308
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Offences against government and its agents",253
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Organisation of crime and conspiracy to commit crime",5
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Perverting the course of justice",52
2016,"North.Dublin",199,222,69,8,291,462,327,0,36,82,0,3,1,313,150,128,76," Offences while in custody breach of court orders",11998
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Homicide offences",91
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Murder",37
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Manslaughter",5
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Infanticide",0
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Dangerous driving leading to death",49
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Sexual offences",2524
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Rape of a male or female",516
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Defilement of a boy or girl less than  years old",159
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Sexual offence involving mentally impaired person",18
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Aggravated sexual assault",9
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Sexual assault (not aggravated)",1528
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other sexual offences",294
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Attempts/threats to murder assaults harassments and related offences",16642
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Murder-attempt",24
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Murder-threat",593
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Harassment and related offences",1377
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Assault causing harm poisoning",3595
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other assault",11053
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Dangerous or negligent acts",7689
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Dangerous driving causing serious bodily harm",9
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Driving/in charge of a vehicle while over legal alcohol limit",6934
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Driving/in charge of a vehicle under the influence of drugs",219
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Endangerment with potential for serious harm/death",103
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Abandoning a child child neglect and cruelty",263
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Unseaworthy/dangerous use of boat or ship",1
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," False alarm/interference with aircraft or air transport facilities",3
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Endangering traffic offences",157
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Kidnapping and related offences",123
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," False imprisonment",73
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Abduction of person under  years of age",27
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Human trafficking offences",23
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Robbery extortion and hijacking offences",2101
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Robbery of an establishment or institution",702
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Robbery of cash or goods in transit",28
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Robbery from the person",1226
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Blackmail or extortion",68
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Carjacking hijacking/unlawful seizure of aircraft/vessel",77
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Burglary and related offences",18489
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Aggravated burglary",212
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Burglary (not aggravated)",17794
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of an article (with intent to burgle steal demand)",483
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft and related offences",64772
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft/taking of vehicle and related offences",4837
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft from person",4753
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft from shop",21501
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other thefts handling stolen property",33681
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Fraud deception and related offences",4937
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Controlled drug offences",16032
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Importation of drugs",28
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Cultivation or manufacture of drugs",263
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of drugs for sale or supply",3623
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of drugs for personal use",11408
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other drug offences",710
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Weapons and Explosives Offences",2133
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Explosives chemical weapons offences",14
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Discharging a firearm",100
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of a firearm",200
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offensive weapons offences (n.e.c.)",1687
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Fireworks offences",132
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Damage to property and to the environment",22198
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Arson",1603
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Criminal damage (not arson)",20429
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Litter offences",166
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Public order and other social code offences",29225
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Disorderly conduct",24100
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Trespass offences",2086
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Liquor licensing offences",905
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Prostitution offences",34
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Regulated betting/money collection/trading offences",208
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Social code offences (n.e.c.)",1892
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offences against government justice procedures and organisation of crime",12308
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offences against government and its agents",253
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Organisation of crime and conspiracy to commit crime",5
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Perverting the course of justice",52
2016,"North.West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offences while in custody breach of court orders",11998
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Homicide offences",91
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Murder",37
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Manslaughter",5
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Infanticide",0
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Dangerous driving leading to death",49
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Sexual offences",2524
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Rape of a male or female",516
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Defilement of a boy or girl less than  years old",159
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Sexual offence involving mentally impaired person",18
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Aggravated sexual assault",9
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Sexual assault (not aggravated)",1528
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other sexual offences",294
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Attempts/threats to murder assaults harassments and related offences",16642
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Murder-attempt",24
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Murder-threat",593
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Harassment and related offences",1377
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Assault causing harm poisoning",3595
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other assault",11053
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Dangerous or negligent acts",7689
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Dangerous driving causing serious bodily harm",9
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Driving/in charge of a vehicle while over legal alcohol limit",6934
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Driving/in charge of a vehicle under the influence of drugs",219
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Endangerment with potential for serious harm/death",103
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Abandoning a child child neglect and cruelty",263
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Unseaworthy/dangerous use of boat or ship",1
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," False alarm/interference with aircraft or air transport facilities",3
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Endangering traffic offences",157
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Kidnapping and related offences",123
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," False imprisonment",73
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Abduction of person under  years of age",27
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Human trafficking offences",23
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Robbery extortion and hijacking offences",2101
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Robbery of an establishment or institution",702
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Robbery of cash or goods in transit",28
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Robbery from the person",1226
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Blackmail or extortion",68
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Carjacking hijacking/unlawful seizure of aircraft/vessel",77
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Burglary and related offences",18489
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Aggravated burglary",212
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Burglary (not aggravated)",17794
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of an article (with intent to burgle steal demand)",483
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft and related offences",64772
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft/taking of vehicle and related offences",4837
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft from person",4753
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Theft from shop",21501
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other thefts handling stolen property",33681
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Fraud deception and related offences",4937
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Controlled drug offences",16032
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Importation of drugs",28
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Cultivation or manufacture of drugs",263
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of drugs for sale or supply",3623
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of drugs for personal use",11408
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Other drug offences",710
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Weapons and Explosives Offences",2133
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Explosives chemical weapons offences",14
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Discharging a firearm",100
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Possession of a firearm",200
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offensive weapons offences (n.e.c.)",1687
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Fireworks offences",132
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Damage to property and to the environment",22198
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Arson",1603
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Criminal damage (not arson)",20429
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Litter offences",166
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Public order and other social code offences",29225
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Disorderly conduct",24100
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Trespass offences",2086
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Liquor licensing offences",905
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Prostitution offences",34
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Regulated betting/money collection/trading offences",208
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Social code offences (n.e.c.)",1892
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offences against government justice procedures and organisation of crime",12308
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offences against government and its agents",253
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Organisation of crime and conspiracy to commit crime",5
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Perverting the course of justice",52
2016,"Pieta.House",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," Offences while in custody breach of court orders",11998
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Homicide offences",91
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Murder",37
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Manslaughter",5
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Infanticide",0
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Dangerous driving leading to death",49
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Sexual offences",2524
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Rape of a male or female",516
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Defilement of a boy or girl less than  years old",159
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Sexual offence involving mentally impaired person",18
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Aggravated sexual assault",9
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Sexual assault (not aggravated)",1528
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Other sexual offences",294
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Attempts/threats to murder assaults harassments and related offences",16642
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Murder-attempt",24
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Murder-threat",593
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Harassment and related offences",1377
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Assault causing harm poisoning",3595
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Other assault",11053
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Dangerous or negligent acts",7689
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Dangerous driving causing serious bodily harm",9
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Driving/in charge of a vehicle while over legal alcohol limit",6934
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Driving/in charge of a vehicle under the influence of drugs",219
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Endangerment with potential for serious harm/death",103
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Abandoning a child child neglect and cruelty",263
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," Unseaworthy/dangerous use of boat or ship",1
2016,"Roscrea",55,26,30,4,39,77,76,1,32,5,0,2,0,50,20,28,17," False alarm/interference with aircraft or air transport facilities",3
